id,room_id,user_id,message,timestamp
964,506,138,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488318
965,964,446,"Meeseeks are not born into this world fumbling for meaning, Jerry! We are created to serve a single purpose, for which we go to any lengths to fulfill.",1601542488318
966,605,964,I don't get it and I don't need to.,1601542488319
967,413,393,This sounds like something The One True Morty might say.,1601542488320
968,673,242,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1601542488320
969,418,589,I'm the devil. What should I do when I fail? Give myself an ice cream?,1601542488321
970,24,925,"Sometimes science is a lot more art, than science. A lot of people don't get that.",1601542488321
971,803,614,"Where are my testicles, Summer?",1601542488322
972,734,859,Pluto's a planet.,1601542488322
973,733,264,Weddings are basically funerals with cake.,1601542488323
974,844,312,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488323
975,291,2,"Listen, I'm not the nicest guy in the universe, because I'm the smartest, and being nice is something stupid people do to hedge their bets.",1601542488324
976,618,944,"Aww, gee, you got me there Rick.",1601542488324
977,758,919,"Oh yeah, If you think my Rick is Dead, then he is alive. If you think you're safe, then he's coming for you.",1601542488325
978,89,820,"Oh, I'm sorry Morty, are you the scientist or are you the kid who wanted to get laid?",1601542488325
979,643,820,"Uncertainty is inherently unsustainable. Eventually, everything either is or isn't.",1601542488326
980,56,390,WUBBA LUBBA DUB DUBS!!!,1601542488327
981,41,51,I like what you got.,1601542488327
982,41,661,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488328
983,259,526,"There is no god, Summer; gotta rip that band-aid off now you'll thank me later.",1601542488329
984,634,38,"Hello Jerry, come to rub my face in urine again?",1601542488329
985,183,62,"Traditionally, science fairs are a father/son thing. Well, scientifically, traditions are an idiot thing.",1601542488330
986,563,444,"Ohh yea, you gotta get schwifty.",1601542488330
987,700,540,I don't get it and I don't need to.,1601542488331
988,438,535,"Oh Summer, haha first race war, huh?",1601542488331
989,131,919,WUBBA LUBBA DUB DUBS!!!,1601542488332
990,8,929,"What about the reality where Hitler cured cancer, Morty? The answer is: Don't think about it.",1601542488332
991,342,118,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488333
992,796,935,"Let me out, what you see is not the same person as me. My life's a lie. I'm not who you're looking. Let me out. Set me free. I'm really old. This isn't me. My real body is slowly dieing in a vat. Is anybody listening? Can anyone understand? Stop looking at me like that and actually help me. Help me. Help me I'm gunna die.",1601542488333
993,439,550,I like what you got.,1601542488334
994,568,851,"Aw, c'mon Rick. That doesn't seem so bad.",1601542488334
995,208,21,"I want that Mulan McNugget sauce, Morty!",1601542488335
996,413,709,"The first rule of space travel kids is always check out distress beacons. Nine out of ten times it's a ship full of dead aliens and a bunch of free shit! One out of ten times it's a deadly trap, but... I'm ready to roll those dice!",1601542488335
997,757,133,Can somebody just let me out of here? If I die in a cage I lose a bet.,1601542488336
998,96,94,"No no, If I wanted to be sober, I wouldn’t have gotten drunk.",1601542488336
999,852,882,"It's fine, everything is fine. Theres an infinite number of realities Morty and in a few dozen of those I got lucky and turned everything back to normal.",1601542488337
1000,384,17,"Great, now I have to take over an entire planet because of your stupid boobs.",1601542488338
